,Run,FlowCellID,Age,AssayType,AssemblyName,AvgSpotLen,Bases,BiomaterialProvider,BioProject,BioSample,BioSampleModel,Bytes,CellLine,CenterName,Consent,DataStoreFileType,DataStoreProvider,DataStoreRegion,Disease,DiseaseStage,Ethnicity,Experiment,Instrument,Isolate,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,SampleName,SampleType,Sex,SRAStudy,Tissue,CreateDate,CreateDateBatch,Version,StudyID,PatientID,AnnotationSource,CancerType,CancerTypeDetailed,CellLineSource,Characteristics,DepMapID,DiseaseOntology,DoublingTimeHrs,FractionGenomeAltered,FreezingMedium,GenomeDoublings,GeographicDistribution,GrowthMedium,Histology,HistologySubtype1,HistologySubtype2,LifeStage,Lineage,LineageMolecularSubtype,LineageSubtype,LineageSubSubtype,MutationCount,MutationRate,CellLineNickName,OncotreeCode,PathologistAnnotation,Ploidy,PrimaryTumorSite,Proteomics10PlexID,ProteomicsTMTLabel,Purity,SiteOfFinding,SiteSubtype1,SiteSubtype2,Subtype,Supplements,TMBNonSynonymous
1406,SRR8615244,20190223_PRJNA523380_SRR8615244,35.0,RNA-Seq,GCA_000001405.13,202,14085065696,GNF,PRJNA523380,SAMN10987867,Human,7142241080,NUGC-4,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (signet_ring_adenocarcinoma),metastasis,Asian,SRX5414509,Illumina HiSeq 2500,cell line,RNASeq-NUGC4_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NUGC4_STOMACH,cell culture,female,SRP186687,stomach,2019-02-23T22:48:00Z,2019-02-23,1.0,ccle_broad_2019,NUGC4_STOMACH,CCLE,Esophagogastric Cancer,Signet Ring Cell Carcinoma of the Stomach,GNF,,ACH-000674,,,0.8515,,0.0,japan,,Carcinoma,signet_ring_adenocarcinoma,NS,,gastric,,gastric_adenocarcinoma,diffuse_gastric,410.0,175.0163689,NUGC-4,SSRCC,Gastric:Carcinoma,2.44,Stomach,,,1.0,lymph_node,NS,NS,Adenocarcinoma,,13.7333333333
1407,SRR8615245,20190223_PRJNA523380_SRR8615245,69.0,RNA-Seq,GCA_000001405.13,202,18404540372,ATCC:SW 1271,PRJNA523380,SAMN10987907,Human,9213617117,SW 1271,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),primary,Caucasian,SRX5414508,Illumina HiSeq 2500,cell line,RNASeq-SW1271_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SW1271_LUNG,cell culture,male,SRP186687,lung,2019-02-23T23:02:00Z,2019-02-23,1.0,ccle_broad_2019,SW1271_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,ATCC,adherent; epithelial,ACH-000890,,,0.6488,5% DMSO,1.0,,Leibovitz's L-15 Medium + 10%FBS,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,1195.0,261.0557486,SW 1271,SCLC,Lung:SCLC,2.93,Lung,34.0,127n,1.0,,NS,NS,Small Cell Lung Cancer (SCLC),,40.2
1408,SRR8615246,20190223_PRJNA523380_SRR8615246,56.0,RNA-Seq,GCA_000001405.13,202,24097203776,NIBRI,PRJNA523380,SAMN10988212,Human,13485359049,Capan-2,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5414507,Illumina HiSeq 2500,cell line,RNASeq-CAPAN2_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,CAPAN2_PANCREAS,cell culture,male,SRP186687,pancreas,2019-02-23T23:08:00Z,2019-02-23,1.0,ccle_broad_2019,CAPAN2_PANCREAS,CCLE,Pancreatic Cancer,Pancreatic Adenocarcinoma,NIBRI,,ACH-000107,,,0.7308,,0.0,,,Carcinoma,ductal_carcinoma,NS,,pancreas,,exocrine,exocrine_adenocarcinoma,163.0,75.23691952,Capan-2,PAAD,Pancreas:Carcinoma,1.79,Pancreas,,,1.0,,NS,NS,"Ductal Adenocarcinoma, exocrine",,5.6
1409,SRR8615247,20190223_PRJNA523380_SRR8615247,40.0,RNA-Seq,GCA_000001405.13,202,18927313342,ATCC:Capan-1,PRJNA523380,SAMN10987884,Human,10637759172,Capan-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),metastasis,Caucasian,SRX5414506,Illumina HiSeq 2500,cell line,RNASeq-CAPAN1_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,CAPAN1_PANCREAS,cell culture,male,SRP186687,pancreas,2019-02-23T22:53:00Z,2019-02-23,1.0,ccle_broad_2019,CAPAN1_PANCREAS,CCLE,Pancreatic Cancer,Pancreatic Adenocarcinoma,ATCC,Adherent,ACH-000354,,148.4,0.6836,5% DMSO,1.0,,IMDM +20% FBS,Carcinoma,ductal_carcinoma,NS,,pancreas,,exocrine,exocrine_adenocarcinoma,263.0,94.4755242,Capan-1,PAAD,Pancreas:Carcinoma,2.91,Pancreas,,,1.0,liver,NS,NS,"Ductal Adenocarcinoma, exocrine",,8.9
1410,SRR8615248,20190223_PRJNA523380_SRR8615248,68.0,RNA-Seq,GCA_000001405.13,202,19137906624,ATCC:CCF-STTG1,PRJNA523380,SAMN10988114,Human,10697126514,CCF-STTG1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioma (astrocytoma),primary,Caucasian,SRX5414505,Illumina HiSeq 2500,cell line,RNASeq-CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,cell culture,female,SRP186687,central_nervous_system,2019-02-23T22:58:00Z,2019-02-23,1.0,ccle_broad_2019,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,CCLE,Glioma,Astrocytoma,ATCC,Adherent astrocytic,ACH-000329,brain_cancer,187.5,0.109,5% DMSO,0.0,,RPMI-1640+10% FBS,Glioma,astrocytoma,NS,,central_nervous_system,,glioma,astrocytoma,174.0,112.4321587,CCF-STTG1,ASTR,CNS:Glioma,2.01,Central_Nervous_System,,,1.0,,brain,NS,Astrocytoma,,5.83333333333
1411,SRR8615249,20190223_PRJNA523380_SRR8615249,63.0,RNA-Seq,GCA_000001405.13,202,17511403230,ICLC,PRJNA523380,SAMN10987869,Human,9320949121,CAS-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)",primary,Caucasian,SRX5414504,Illumina HiSeq 2500,cell line,RNASeq-CAS1_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,CAS1_CENTRAL_NERVOUS_SYSTEM,cell culture,male,SRP186687,central_nervous_system,2019-02-23T22:55:00Z,2019-02-23,1.0,ccle_broad_2019,CAS1_CENTRAL_NERVOUS_SYSTEM,CCLE,Glioma,Glioblastoma Multiforme,ICLC,Adherenet,ACH-000464,,79.5,0.5595,5% DMSO,0.0,,DMEM +10%FBS,Glioma,astrocytoma_Grade_IV,glioblastoma_multiforme,,central_nervous_system,,glioma,glioblastoma,246.0,119.2694501,CAS-1,GBM,CNS:Glioma_HighGrade,1.87,Central_Nervous_System,,,1.0,,brain,NS,Glioblastoma,,8.3
1412,SRR8615250,20190223_PRJNA523380_SRR8615250,26.0,RNA-Seq,GCA_000001405.13,202,18152352664,Unknown,PRJNA523380,SAMN10987887,Human,9633205088,CFPAC-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),metastasis,Caucasian,SRX5414503,Illumina HiSeq 2500,cell line,RNASeq-CFPAC1_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,CFPAC1_PANCREAS,cell culture,male,SRP186687,pancreas,2019-02-23T22:58:00Z,2019-02-23,1.0,ccle_broad_2019,CFPAC1_PANCREAS,CCLE,Pancreatic Cancer,Pancreatic Adenocarcinoma,,mixed line  ~ 50-50,ACH-000138,,80.2,0.7123,5% DMSO,0.0,,IMDM+10%fbs,Carcinoma,ductal_carcinoma,NS,,pancreas,,exocrine,exocrine_adenocarcinoma,122.0,79.90153548,CFPAC-1,PAAD,Pancreas:Carcinoma,1.76,Pancreas,13.0,127c,1.0,liver,NS,NS,"Ductal Adenocarcinoma, exocrine",,4.13333333333
1413,SRR8615251,20190223_PRJNA523380_SRR8615251,,RNA-Seq,GCA_000001405.13,202,16457224416,Unknown,PRJNA523380,SAMN10987776,Human,8275391646,CCK-81,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Asian,SRX5414502,Illumina HiSeq 2500,cell line,RNASeq-CCK81_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,CCK81_LARGE_INTESTINE,cell culture,Unknown,SRP186687,large_intestine,2019-02-23T22:54:00Z,2019-02-23,1.0,ccle_broad_2019,CCK81_LARGE_INTESTINE,CCLE,Colorectal Cancer,Colorectal Adenocarcinoma,,,ACH-000963,Colon Cancer,266.5,0.3967,5% DMSO,0.0,,EMEM+10% FBS,Carcinoma,adenocarcinoma,NS,,colorectal,MSI,colorectal_adenocarcinoma,,3070.0,689.3931011,CCK-81,COADREAD,Colorectal:Carcinoma,1.98,Large_Intestine,39.0,130n,1.0,,colon,NS,Adenocarcinoma,,102.6
1414,SRR8615252,20190223_PRJNA523380_SRR8615252,47.0,RNA-Seq,GCA_000001405.13,202,20902416620,ATCC:NCI-H2073,PRJNA523380,SAMN10989581,Human,11114970587,NCI-H2073,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414501,Illumina HiSeq 2500,cell line,RNASeq-NCIH2073_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2073_LUNG,cell culture,female,SRP186687,lung,2019-02-23T23:04:00Z,2019-02-23,1.0,ccle_broad_2019,NCIH2073_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,ATCC,adherent epithelial,ACH-000590,,152.5,0.8657,5% DMSO,1.0,,RPMI-1640 + 10% FBS,Carcinoma,adenocarcinoma,NS,,lung,,NSCLC,NSCLC_adenocarcinoma,530.0,121.5058245,NCI-H2073,LUAD,Lung:NSCLC_Adeno,2.57,Lung,,,0.99,,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,17.6
1415,SRR8615253,20190223_PRJNA523380_SRR8615253,70.0,RNA-Seq,GCA_000001405.13,202,17711333336,ATCC:NCI-H2066,PRJNA523380,SAMN10987642,Human,8498583989,NCI-H2066,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),primary,Caucasian,SRX5414500,Illumina HiSeq 2500,cell line,RNASeq-NCIH2066_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2066_LUNG,cell culture,female,SRP186687,lung,2019-02-23T22:49:00Z,2019-02-23,1.0,ccle_broad_2019,NCIH2066_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,ATCC,,ACH-000727,,80.3,0.3875,5% DMSO,1.0,,DMEM:HAM's F12  1:1 (ATCC catalog # 30-2006) + 5%  FBS,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,607.0,161.4303635,NCI-H2066,SCLC,Lung:SCLC,2.27,Lung,14.0,128c,1.0,,NS,NS,Small Cell Lung Cancer (SCLC),".005 mg/ml insulin, .01 mg/ml transferrin, 30nM sodium selenite, 10 nM hydrocortisone, 10 nM beta estradiol, 10 mM HEPES, 2 mM L-glutamine",20.3666666667
1416,SRR8615254,20190223_PRJNA523380_SRR8615254,65.0,RNA-Seq,GCA_000001405.13,202,19073141788,ATCC:NCI-H2052,PRJNA523380,SAMN10987937,Human,9201205653,NCI-H2052,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",mesothelioma,metastasis,Caucasian,SRX5414499,Illumina HiSeq 2500,cell line,RNASeq-NCIH2052_PLEURA,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2052_PLEURA,cell culture,male,SRP186687,pleura,2019-02-23T22:53:00Z,2019-02-23,1.0,ccle_broad_2019,NCIH2052_PLEURA,CCLE,Mesothelioma,Pleural Mesothelioma,ATCC,adherent,ACH-000153,,194.2,0.5656,5% DMSO,2.0,,RPMI-1640  +10 % FBS,Mesothelioma,NS,NS,,lung,,mesothelioma,,277.0,89.75888173,NCI-H2052,PLMESO,Lung:Mesothelioma,4.67,Pleura,32.0,128c,1.0,pleura,NS,NS,Mesothelioma,,9.26666666667
1417,SRR8615255,20190223_PRJNA523380_SRR8615255,,RNA-Seq,GCA_000001405.13,202,21363941574,ATCC:NCI-H2030,PRJNA523380,SAMN10988239,Human,11254186250,NCI-H2030,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (non_small_cell_carcinoma),metastasis,Caucasian,SRX5414498,Illumina HiSeq 2500,cell line,RNASeq-NCIH2030_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2030_LUNG,cell culture,male,SRP186687,lung,2019-02-23T23:05:00Z,2019-02-23,1.0,ccle_broad_2019,NCIH2030_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,ATCC,adherent; epithelial,ACH-000521,,57.4,0.5965,5% DMSO,1.0,,RPMI-1640+10%FBS,Carcinoma,non_small_cell_carcinoma,NS,,lung,,NSCLC,NSCLC_adenocarcinoma,354.0,113.2454435,NCI-H2030,LUAD,Lung:NSCLC_Adeno,2.12,Lung,18.0,130c,1.0,lymph_node,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,12.0
1418,SRR8615256,20190223_PRJNA523380_SRR8615256,69.0,RNA-Seq,GCA_000001405.13,202,18939117818,ATCC:NCI-H2029,PRJNA523380,SAMN10987644,Human,9386593774,NCI-H2029,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),metastasis,Caucasian,SRX5414497,Illumina HiSeq 2500,cell line,RNASeq-NCIH2029_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2029_LUNG,cell culture,female,SRP186687,lung,2019-02-23T22:58:00Z,2019-02-23,1.0,ccle_broad_2019,NCIH2029_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,ATCC,,ACH-000298,,171.6,0.6534,5% DMSO,0.0,,DMEM:HAM's F12  1:1  + 5%  FBS,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,293.0,89.90036362,NCI-H2029,SCLC,Lung:SCLC,1.9,Lung,,,1.0,lymph_node,NS,NS,Small Cell Lung Cancer (SCLC),".005 mg/ml insulin, .01 mg/ml transferrin, 30nM sodium selenite, 10 nM hydrocortisone, 10 nM beta estradiol, 10 mM HEPES, 2 mM L-glutamine",9.96666666667
1419,SRR8615257,20190223_PRJNA523380_SRR8615257,26.0,RNA-Seq,GCA_000001405.13,202,19371139258,ATCC:NCI-H2023,PRJNA523380,SAMN10988117,Human,10216004126,NCI-H2023,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414496,Illumina HiSeq 2500,cell line,RNASeq-NCIH2023_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2023_LUNG,cell culture,male,SRP186687,lung,2019-02-23T23:01:00Z,2019-02-23,1.0,ccle_broad_2019,NCIH2023_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,ATCC,adherent,ACH-000781,,,0.6104,5% DMSO,1.0,,DMEM:HAM's F12  1:1 + 5 % FBS,Carcinoma,adenocarcinoma,NS,,lung,,NSCLC,NSCLC_adenocarcinoma,646.0,183.4098616,NCI-H2023,LUAD,Lung:NSCLC_Adeno,2.66,Lung,,,1.0,lymph_node,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",".005 mg/ml insulin, .01 mg/ml transferrin, 30nM sodium selenite, 10 nM hydrocortisone, 10 nM beta estradiol, 10 mM HEPES, 2 mM L-glutamine",21.7666666667
1420,SRR8615258,20190223_PRJNA523380_SRR8615258,68.0,RNA-Seq,GCA_000001405.13,202,16425596266,ATCC:NCI-H2009,PRJNA523380,SAMN10988519,Human,8228424417,NCI-H2009,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414495,Illumina HiSeq 2500,cell line,RNASeq-NCIH2009_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2009_LUNG,cell culture,female,SRP186687,lung,2019-02-23T22:56:00Z,2019-02-23,1.0,ccle_broad_2019,NCIH2009_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,ATCC,,ACH-000886,lung_cancer,53.7,0.4561,5% DMSO,1.0,,DMEM:HAM's F12  1:1  +5% FBS,Carcinoma,adenocarcinoma,NS,,lung,,NSCLC,NSCLC_adenocarcinoma,887.0,295.7446546,NCI-H2009,LUAD,Lung:NSCLC_Adeno,2.36,Lung,19.0,129c,1.0,lymph_node,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma","0.005 mg/ml Insulin, 0.01 mg/ml transferrin, 30 nM sodium selenite, 10 nM hydrocortisone, 10 nM beta estradiol, 10 mM HEPES, 1 mM L-glutamine",29.7333333333
1421,SRR8615259,20190223_PRJNA523380_SRR8615259,,RNA-Seq,GCA_000001405.13,202,17272909506,Unknown,PRJNA523380,SAMN10989609,Human,9244899473,NCI-H2004 RT,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Unknown,Unknown,Unknown,SRX5414494,Illumina HiSeq 2500,cell line,RNASeq-NCIH2004RT_SOFT_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2004RT_SOFT_TISSUE,cell culture,Unknown,SRP186687,soft_tissue,2019-02-23T23:01:00Z,2019-02-23,1.0,ccle_broad_2019,NCIH2004RT_SOFT_TISSUE,,Rhabdoid Cancer,Rhabdoid Cancer,,,ACH-000533,,,,,,,,,,,,soft_tissue,,malignant_rhabdoid_tumor,,227.0,,,MRT,,,,,,,,,,Malignant Rhabdoid Tumor,,7.63333333333
1422,SRR8615260,20190223_PRJNA523380_SRR8615260,,RNA-Seq,GCA_000001405.13,202,17407564726,ATCC:NCI-H1975,PRJNA523380,SAMN10988259,Human,9316763692,NCI-H1975,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (non_small_cell_carcinoma),primary,Caucasian,SRX5414493,Illumina HiSeq 2500,cell line,RNASeq-NCIH1975_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1975_LUNG,cell culture,female,SRP186687,lung,2019-02-23T22:46:00Z,2019-02-23,1.0,ccle_broad_2019,NCIH1975_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,ATCC,ADHERENT EPITHELIAL;,ACH-000587,lung_cancer,52.6,0.5945,5% DMSO,1.0,,RPMI-1640+10%FBS,Carcinoma,non_small_cell_carcinoma,NS,,lung,,NSCLC,NSCLC_adenocarcinoma,337.0,121.5085676,NCI-H1975,LUAD,Lung:NSCLC_Adeno,2.9,Lung,13.0,128c,1.0,,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,11.3666666667
1423,SRR8615261,20190223_PRJNA523380_SRR8615261,68.0,RNA-Seq,GCA_000001405.13,202,14773549164,ATCC:NCI-H196,PRJNA523380,SAMN10988217,Human,7310162965,NCI-H196,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),metastasis,Caucasian,SRX5414492,Illumina HiSeq 2500,cell line,RNASeq-NCIH196_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH196_LUNG,cell culture,male,SRP186687,lung,2019-02-23T22:49:00Z,2019-02-23,1.0,ccle_broad_2019,NCIH196_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,ATCC,Adherent,ACH-000752,,75.3,0.5833,5% DMSO,1.0,,RPMI+10%FBS,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,487.0,168.9440631,NCI-H196,SCLC,Lung:SCLC,2.42,Lung,19.0,129n,1.0,pleura,NS,NS,Small Cell Lung Cancer (SCLC),,16.1666666667
1424,SRR8615262,20190223_PRJNA523380_SRR8615262,62.0,RNA-Seq,GCA_000001405.13,202,15646113818,DSMZ:OCI-M1,PRJNA523380,SAMN10989554,Human,7839582387,OCI-M1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","haematopoietic_neoplasm (acute_myeloid_leukaemia\, M6)",primary,Caucasian,SRX5414491,Illumina HiSeq 2500,cell line,RNASeq-OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,Unknown,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T22:59:00Z,2019-02-23,1.0,ccle_broad_2019,OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Leukemia,Acute Myeloid Leukemia,DSMZ,round cells growind singly in suspention,ACH-000751,,,0.4293,,1.0,,80-90% Iscove's MDM +10-20% h.i. FBS,Haematopoietic_Neoplasm,acute_myeloid_leukaemia,M6,,blood,,AML,M6,320.0,171.0793336,OCI-M1,AML,Leukemia:AML,3.32,Haematopoietic_And_Lymphoid_Tissue,,,0.98,,NS,NS,"Acute Myelogenous Leukemia (AML), M6 (Erythroleukemia)",,10.7
1425,SRR8615263,20190223_PRJNA523380_SRR8615263,,RNA-Seq,GCA_000001405.13,202,36788032748,ACADEMIC,PRJNA523380,SAMN10988130,Human,18333190558,OCI-LY3,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (diffuse_large_B_cell_lymphoma),primary,Caucasian,SRX5414490,Illumina HiSeq 2500,cell line,RNASeq-OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,Unknown,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:59:00Z,2019-02-23,1.0,ccle_broad_2019,OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",ACADEMIC,SUSPENSION,ACH-000158,,45.4,0.4898,5% DMSO,1.0,,RPMI-1640+20%FBS,Lymphoid_Neoplasm,diffuse_large_B_cell_lymphoma,NS,,lymphocyte,,non_hodgkin_lymphoma,DLBCL,264.0,109.4602923,OCI-LY3,DLBCLNOS,Lymphoma:NH_B_cell,3.04,Haematopoietic_And_Lymphoid_Tissue,36.0,130n,1.0,,NS,NS,Diffuse Large B-cell Lymphoma (DLBCL),,8.73333333333
1426,SRR8615264,20190223_PRJNA523380_SRR8615264,45.0,RNA-Seq,GCA_000001405.13,202,16384377560,DSMZ:CAL-51,PRJNA523380,SAMN10988576,Human,8714690439,CAL-51,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Caucasian,SRX5414489,Illumina HiSeq 2500,cell line,RNASeq-CAL51_BREAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,CAL51_BREAST,cell culture,female,SRP186687,breast,2019-02-23T22:53:00Z,2019-02-23,1.0,ccle_broad_2019,CAL51_BREAST,CCLE,Breast Cancer,Invasive Breast Carcinoma,DSMZ,epithelial-like adherent cells growing in monolayers; the culture contains usually a large amount of cell debris,ACH-000856,breast_cancer,26.8,0.033,10% DMSO,0.0,,80% Dulbecco's MEM(4.5g/L glucose) +20% h.i.FBS,Carcinoma,NS,NS,,breast,basal_B,breast_carcinoma,ERneg_HER2neg,822.0,206.8416265,CAL-51,BRCA,Breast:Carcinoma,2.0,Breast,1.0,128c,1.0,pleura,NS,NS,Carcinoma,,28.1
