Run,Age,Assay Type,AssemblyName,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,cell_line,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,disease,disease_stage,ETHNICITY,Experiment,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_type,sex,SRA Study,tissue,create_date,version
SRR8670713,40,WGS,GCA_000001405.13,202,130723427562,NIBRI,PRJNA523380,SAMN10987943,Human,69558300787,SNU-423,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5466667,Illumina HiSeq 2000,cell line,WGS-SNU423_LIVER,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU423_LIVER,cell culture,male,SRP186687,liver,2019-03-05T19:55:00Z,1
SRR8670714,52,WGS,GCA_000001405.13,202,110673180666,NIBRI,PRJNA523380,SAMN10987611,Human,58041682829,SNU-449,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5466666,Illumina HiSeq 2000,cell line,WGS-SNU449_LIVER,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU449_LIVER,cell culture,male,SRP186687,liver,2019-03-05T18:31:00Z,1
SRR8670715,43,WGS,GCA_000001405.13,202,106590319498,NIBRI,PRJNA523380,SAMN10987958,Human,53214088348,SNU-475,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5466665,Illumina HiSeq 2000,cell line,WGS-SNU475_LIVER,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU475_LIVER,cell culture,male,SRP186687,liver,2019-03-05T20:54:00Z,1
SRR8670716,43,WGS,GCA_000001405.13,202,105705277506,NIBRI,PRJNA523380,SAMN10987650,Human,49794124946,SNU-C2A,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Asian,SRX5466664,Illumina HiSeq 2000,cell line,WGS-SNUC2A_LARGE_INTESTINE,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNUC2A_LARGE_INTESTINE,cell culture,female,SRP186687,large_intestine,2019-03-05T17:50:00Z,1
SRR8670717,63,WGS,GCA_000001405.13,202,119024068322,ATCC:ZR-75-1,PRJNA523380,SAMN10988134,Human,60923898288,ZR-75-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),metastasis,Caucasian,SRX5466663,Illumina HiSeq 2000,cell line,WGS-ZR751_BREAST,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,ZR751_BREAST,cell culture,female,SRP186687,breast,2019-03-05T19:31:00Z,1
SRR8670718,44,WGS,GCA_000001405.13,202,124578245576,ATCC:U-87 MG,PRJNA523380,SAMN10988360,Human,70263949785,U-87 MG,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioma (astrocytoma),primary,Caucasian,SRX5466662,Illumina HiSeq 2000,cell line,WGS-U87MG_CENTRAL_NERVOUS_SYSTEM,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,U87MG_CENTRAL_NERVOUS_SYSTEM,cell culture,female,SRP186687,central_nervous_system,2019-03-05T19:46:00Z,1
SRR8670719,NA,WGS,GCA_000001405.13,202,119475411264,NCI/DCTD,PRJNA523380,SAMN10988377,Human,64211103140,UACC-257,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",malignant_melanoma,primary,Caucasian,SRX5466661,Illumina HiSeq 2000,cell line,WGS-UACC257_SKIN,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,UACC257_SKIN,cell culture,NA,SRP186687,skin,2019-03-05T18:47:00Z,1
SRR8670720,NA,WGS,GCA_000001405.13,202,112573476072,GNF,PRJNA523380,SAMN10988290,Human,52187713935,U-251 MG,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioma (astrocytoma),primary,Caucasian,SRX5466660,Illumina HiSeq 2000,cell line,WGS-U251MG_CENTRAL_NERVOUS_SYSTEM,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,U251MG_CENTRAL_NERVOUS_SYSTEM,cell culture,male,SRP186687,central_nervous_system,2019-03-05T18:31:00Z,1
SRR8670721,15,WGS,GCA_000001405.13,202,136774157580,ATCC:U-2 OS,PRJNA523380,SAMN10987914,Human,80457449579,U-2 OS,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",osteosarcoma,primary,Caucasian,SRX5466659,Illumina HiSeq 2000,cell line,WGS-U2OS_BONE,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,U2OS_BONE,cell culture,female,SRP186687,bone,2019-03-05T22:43:00Z,1
SRR8670722,NA,WGS,GCA_000001405.13,202,115426523062,DSMZ:VM-CUB1,PRJNA523380,SAMN10988492,Human,58086902639,VM-CUB1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (transitional_cell_carcinoma),primary,Caucasian,SRX5466658,Illumina HiSeq 2000,cell line,WGS-VMCUB1_URINARY_TRACT,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,VMCUB1_URINARY_TRACT,cell culture,male,SRP186687,urinary_tract,2019-03-05T18:56:00Z,1
SRR8670723,58,WGS,GCA_000001405.13,202,122786624756,ATCC:WM-266-4,PRJNA523380,SAMN10988367,Human,67594901374,WM-266-4,BROAD INSTITUTE,public,"run.zq,sra,bam","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",malignant_melanoma,metastasis,Caucasian,SRX5466657,Illumina HiSeq 2000,cell line,WGS-WM2664_SKIN,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,WM2664_SKIN,cell culture,female,SRP186687,skin,2019-03-05T21:07:00Z,1
SRR8670724,43,WGS,GCA_000001405.13,202,116004300430,ATCC:UACC-812,PRJNA523380,SAMN10988448,Human,59511489212,UACC-812,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5466656,Illumina HiSeq 2000,cell line,WGS-UACC812_BREAST,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,UACC812_BREAST,cell culture,female,SRP186687,breast,2019-03-05T19:11:00Z,1
SRR8670725,57,WGS,GCA_000001405.13,202,126830342768,ATCC:UACC-893,PRJNA523380,SAMN10988479,Human,67253533620,UACC-893,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5466655,Illumina HiSeq 2000,cell line,WGS-UACC893_BREAST,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,UACC893_BREAST,cell culture,female,SRP186687,breast,2019-03-05T22:39:00Z,1
SRR8670726,64,WGS,GCA_000001405.13,202,111511859214,NIBRI,PRJNA523380,SAMN10988023,Human,54719580570,OVCAR-8,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Caucasian,SRX5466654,Illumina HiSeq 2000,cell line,WGS-OVCAR8_OVARY,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OVCAR8_OVARY,cell culture,female,SRP186687,ovary,2019-03-05T19:11:00Z,1
SRR8670727,42,WGS,GCA_000001405.13,202,123343807618,NIBRI,PRJNA523380,SAMN10987768,Human,60160436825,OVCAR-4,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Caucasian,SRX5466653,Illumina HiSeq 2000,cell line,WGS-OVCAR4_OVARY,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OVCAR4_OVARY,cell culture,female,SRP186687,ovary,2019-03-05T20:23:00Z,1
SRR8670728,56,WGS,GCA_000001405.13,202,131450360316,HSSRB,PRJNA523380,SAMN10988236,Human,68820225207,OVSAHO,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Asian,SRX5466652,Illumina HiSeq 2000,cell line,WGS-OVSAHO_OVARY,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OVSAHO_OVARY,cell culture,female,SRP186687,ovary,2019-03-05T20:42:00Z,1
SRR8670729,NA,WGS,GCA_000001405.13,202,116562517532,Riken,PRJNA523380,SAMN10987740,Human,56253757690,OVK18,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (endometrioid_carcinoma),primary,Asian,SRX5466651,Illumina HiSeq 2000,cell line,WGS-OVK18_OVARY,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OVK18_OVARY,cell culture,female,SRP186687,ovary,2019-03-05T20:37:00Z,1
SRR8670730,NA,WGS,GCA_000001405.13,202,109358411752,NIBRI,PRJNA523380,SAMN10988227,Human,55370043397,Panc 10.05,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5466650,Illumina HiSeq 2000,cell line,WGS-PANC1005_PANCREAS,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,PANC1005_PANCREAS,cell culture,male,SRP186687,pancreas,2019-03-05T18:55:00Z,1
SRR8670731,65,WGS,GCA_000001405.13,202,147602632402,ATCC:Panc 03.27,PRJNA523380,SAMN10988317,Human,69602964671,Panc 03.27,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5466649,Illumina HiSeq 2000,cell line,WGS-PANC0327_PANCREAS,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,PANC0327_PANCREAS,cell culture,female,SRP186687,pancreas,2019-03-05T22:53:00Z,1
SRR8670732,64,WGS,GCA_000001405.13,202,108685985062,GNF,PRJNA523380,SAMN10988386,Human,48948405087,PA-TU-8988T,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),metastasis,Caucasian,SRX5466648,Illumina HiSeq 2000,cell line,WGS-PATU8988T_PANCREAS,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,PATU8988T_PANCREAS,cell culture,female,SRP186687,pancreas,2019-03-05T18:28:00Z,1
SRR8670733,56,WGS,GCA_000001405.13,202,107148066748,NIBRI,PRJNA523380,SAMN10987682,Human,53642199944,PANC-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5466647,Illumina HiSeq 2000,cell line,WGS-PANC1_PANCREAS,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,PANC1_PANCREAS,cell culture,male,SRP186687,pancreas,2019-03-05T20:40:00Z,1
SRR8670734,62,WGS,GCA_000001405.13,202,138542857460,ATCC:PC-3,PRJNA523380,SAMN10988356,Human,75455068674,PC-3,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5466646,Illumina HiSeq 2000,cell line,WGS-PC3_PROSTATE,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,PC3_PROSTATE,cell culture,male,SRP186687,prostate,2019-03-05T19:08:00Z,1
SRR8670735,NA,WGS,GCA_000001405.13,202,140545761190,RIKEN:PC-14,PRJNA523380,SAMN10987800,Human,79347067943,PC-14,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (non_small_cell_carcinoma),primary,Asian,SRX5466645,Illumina HiSeq 2000,cell line,WGS-PC14_LUNG,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,PC14_LUNG,cell culture,NA,SRP186687,lung,2019-03-05T21:38:00Z,1
SRR8670736,38,WGS,GCA_000001405.13,202,135729521448,NIBRI,PRJNA523380,SAMN10987922,Human,72909201941,OCUM-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (diffuse_adenocarcinoma),primary,Asian,SRX5466644,Illumina HiSeq 2000,cell line,WGS-OCUM1_STOMACH,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OCUM1_STOMACH,cell culture,female,SRP186687,stomach,2019-03-06T00:34:00Z,1
SRR8670737,72,WGS,GCA_000001405.13,202,130729461302,HPACC,PRJNA523380,SAMN10988362,Human,64098858242,OE19,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5466643,Illumina HiSeq 2000,cell line,WGS-OE19_OESOPHAGUS,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OE19_OESOPHAGUS,cell culture,male,SRP186687,oesophagus,2019-03-05T21:50:00Z,1
SRR8670738,35,WGS,GCA_000001405.13,202,123280113180,GNF,PRJNA523380,SAMN10987867,Human,72677263879,NUGC-4,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (signet_ring_adenocarcinoma),metastasis,Asian,SRX5466642,Illumina HiSeq 2000,cell line,WGS-NUGC4_STOMACH,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NUGC4_STOMACH,cell culture,female,SRP186687,stomach,2019-03-05T21:26:00Z,1
SRR8670739,NA,WGS,GCA_000001405.13,202,109435192760,ECACC:OAW42,PRJNA523380,SAMN10988015,Human,53101099776,OAW42,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Caucasian,SRX5466641,Illumina HiSeq 2000,cell line,WGS-OAW42_OVARY,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OAW42_OVARY,cell culture,female,SRP186687,ovary,2019-03-05T20:39:00Z,1
SRR8670740,NA,WGS,GCA_000001405.13,202,120571552346,RIKEN:OS-RC-2,PRJNA523380,SAMN10987712,Human,56646982008,OS-RC-2,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (renal_cell_carcinoma),primary,Asian,SRX5466640,Illumina HiSeq 2000,cell line,WGS-OSRC2_KIDNEY,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OSRC2_KIDNEY,cell culture,male,SRP186687,kidney,2019-03-05T20:18:00Z,1
SRR8670741,46,WGS,GCA_000001405.13,202,120903042224,ECACC:OV56,PRJNA523380,SAMN10987613,Human,62817837634,OV56,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Caucasian,SRX5466639,Illumina HiSeq 2000,cell line,WGS-OV56_OVARY,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OV56_OVARY,cell culture,female,SRP186687,ovary,2019-03-05T21:31:00Z,1
SRR8670742,2,WGS,GCA_000001405.13,202,124565639362,HSSRB,PRJNA523380,SAMN10988186,Human,67912706909,ONS-76,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",primitive_neuroectodermal_tumour-medulloblastoma,primary,Asian,SRX5466638,Illumina HiSeq 2000,cell line,WGS-ONS76_CENTRAL_NERVOUS_SYSTEM,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,ONS76_CENTRAL_NERVOUS_SYSTEM,cell culture,female,SRP186687,central_nervous_system,2019-03-05T22:03:00Z,1
SRR8670743,56,WGS,GCA_000001405.13,202,120658974108,DSMZ:OPM-2,PRJNA523380,SAMN10988562,Human,68285437757,OPM-2,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (plasma_cell_myeloma),primary,Asian,SRX5466637,Illumina HiSeq 2000,cell line,WGS-OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,female,SRP186687,haematopoietic_and_lymphoid_tissue,2019-03-06T00:02:00Z,1
SRR8670744,78,WGS,GCA_000001405.13,202,159313172544,ECACC:OV7,PRJNA523380,SAMN10988013,Human,81578905246,OV7,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Caucasian,SRX5466636,Illumina HiSeq 2000,cell line,WGS-OV7_OVARY,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OV7_OVARY,cell culture,female,SRP186687,ovary,2019-03-06T01:09:00Z,1
SRR8670745,64,WGS,GCA_000001405.13,202,114831955454,NIBRI,PRJNA523380,SAMN10987765,Human,58686640093,OV-90,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (mixed_carcinoma),metastasis,Caucasian,SRX5466635,Illumina HiSeq 2000,cell line,WGS-OV90_OVARY,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,OV90_OVARY,cell culture,female,SRP186687,ovary,2019-03-05T21:12:00Z,1
SRR8670746,46,WGS,GCA_000001405.13,202,121631540680,DSMZ:SCLC-21H,PRJNA523380,SAMN10988516,Human,68944833855,SCLC-21H,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),metastasis,Caucasian,SRX5466634,Illumina HiSeq 2000,cell line,WGS-SCLC21H_LUNG,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SCLC21H_LUNG,cell culture,male,SRP186687,lung,2019-03-05T20:54:00Z,1
SRR8670747,55,WGS,GCA_000001405.13,202,124634400768,NIBRI,PRJNA523380,SAMN10987944,Human,66859991330,SCC-4,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5466633,Illumina HiSeq 2000,cell line,WGS-SCC4_UPPER_AERODIGESTIVE_TRACT,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SCC4_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-03-05T21:49:00Z,1
SRR8670748,70,WGS,GCA_000001405.13,202,129360297626,NIBRI,PRJNA523380,SAMN10988425,Human,70750082664,SCC-25,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5466632,Illumina HiSeq 2000,cell line,WGS-SCC25_UPPER_AERODIGESTIVE_TRACT,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SCC25_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-03-05T21:43:00Z,1
SRR8670749,58,WGS,GCA_000001405.13,202,120762327812,ATCC:SCaBER,PRJNA523380,SAMN10988312,Human,64772609060,SCaBER,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (transitional_cell_carcinoma),primary,African_american,SRX5466631,Illumina HiSeq 2000,cell line,WGS-SCABER_URINARY_TRACT,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SCABER_URINARY_TRACT,cell culture,male,SRP186687,urinary_tract,2019-03-05T20:40:00Z,1
SRR8670750,NA,WGS,GCA_000001405.13,202,138264461262,HSRRB,PRJNA523380,SAMN10988207,Human,76775339059,SBC-5,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),primary,Asian,SRX5466630,Illumina HiSeq 2000,cell line,WGS-SBC5_LUNG,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SBC5_LUNG,cell culture,NA,SRP186687,lung,2019-03-05T23:51:00Z,1
SRR8670751,28,WGS,GCA_000001405.13,202,107587053552,NA,PRJNA523380,SAMN10987605,Human,51357509232,RVH-421,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",malignant_melanoma,metastasis,Caucasian,SRX5466629,Illumina HiSeq 2000,cell line,WGS-RVH421_SKIN,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,RVH421_SKIN,cell culture,male,SRP186687,skin,2019-03-05T19:54:00Z,1
SRR8670752,NA,WGS,GCA_000001405.13,202,129281239270,DSMZ:RT-112,PRJNA523380,SAMN10988358,Human,74380210917,RT-112,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (transitional_cell_carcinoma),primary,Caucasian,SRX5466628,Illumina HiSeq 2000,cell line,WGS-RT112_URINARY_TRACT,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,RT112_URINARY_TRACT,cell culture,female,SRP186687,urinary_tract,2019-03-06T00:44:00Z,1
SRR8670753,61,WGS,GCA_000001405.13,202,111617013748,ATCC:RPMI 8226,PRJNA523380,SAMN10988318,Human,57743817356,RPMI 8226,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (plasma_cell_myeloma),primary,African_american,SRX5466627,Illumina HiSeq 2000,cell line,WGS-RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-03-05T20:44:00Z,1
SRR8670754,NA,WGS,GCA_000001405.13,202,135573677236,RIKEN:SH-10-TC,PRJNA523380,SAMN10987814,Human,72859804690,SH-10-TC,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5466626,Illumina HiSeq 2000,cell line,WGS-SH10TC_STOMACH,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SH10TC_STOMACH,cell culture,NA,SRP186687,stomach,2019-03-05T21:48:00Z,1
SRR8670755,67,WGS,GCA_000001405.13,202,119999545916,GNF,PRJNA523380,SAMN10987772,Human,56329160765,SF-295,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)",primary,Caucasian,SRX5466625,Illumina HiSeq 2000,cell line,WGS-SF295_CENTRAL_NERVOUS_SYSTEM,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SF295_CENTRAL_NERVOUS_SYSTEM,cell culture,female,SRP186687,central_nervous_system,2019-03-05T20:40:00Z,1
SRR8670756,24,WGS,GCA_000001405.13,202,131542939542,ATCC:PLC/PRF/5,PRJNA523380,SAMN10988112,Human,61518963559,PLC/PRF/5,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,African_american,SRX5466624,Illumina HiSeq 2000,cell line,WGS-PLCPRF5_LIVER,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,PLCPRF5_LIVER,cell culture,male,SRP186687,liver,2019-03-05T22:07:00Z,1
SRR8670758,61,WGS,GCA_000001405.13,202,118649221568,DSMZ:REC-1,PRJNA523380,SAMN10989553,Human,53307121026,REC-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (mantle_cell_lymphoma),primary,Caucasian,SRX5466622,Illumina HiSeq 2000,cell line,WGS-REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-03-05T21:33:00Z,1
SRR8670759,41,WGS,GCA_000001405.13,202,126658518336,NIBRI,PRJNA523380,SAMN10987634,Human,67641654389,RERF-GC-1B,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5466621,Illumina HiSeq 2000,cell line,WGS-RERFGC1B_STOMACH,PAIRED,size fractionation,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,RERFGC1B_STOMACH,cell culture,male,SRP186687,stomach,2019-03-05T21:01:00Z,1
